codigo_oc,fecha,mes,organismo,region,rubro,proveedor,monto
1572-123-SE25,2025-05-05,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Arica y Parinacota,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",SOCIEDAD COMERCIAL Y SERVICIOS MISTER OFFICE Y COMPANIA LIMITADA,5798121
2131-718-SE25,2025-05-05,5,DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PETORCA,Region de Valparaiso,"Servicios de transporte, almacenaje y correo",AGUAS DE VARAS LIMITADA,36539300
1962-259-SE25,2025-05-05,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region de Coquimbo,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",SERVICIOS GASTRONÓMICOS FRANCISCO ANDRÉS ALFARO GARCÍA E.I.R.L.,2329411
1314-40-SE25,2025-05-05,5,CORPORACION DE FOMENTO DE LA PRODUCCION,Region Metropolitana de Santiago,"Tecnologías de la información, telecomunicaciones y radiodifusión",CHARLY SPA,66000000
1799-13-SE25,2025-05-05,5,JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA,Region del Libertador General Bernardo OHiggins,"Salud, servicios sanitarios y alimentación",SERVICIOS DE SALUD MOVE TO HEAL,3840000
5067-1371-SE25,2025-05-05,5,UNIVERSIDAD DE SANTIAGO DE CHILE,Region Metropolitana de Santiago,"Educación, formación, entrenamiento y capacitación",UNIVERSIDAD DE CHILE,1560000
929-135-SE25,2025-05-05,5,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region Metropolitana de Santiago,"Equipos, suministros y accesorios deportivos y recreativos",CONSULTORA HCIRCULO SPA,1256280
633-354-SE25,2025-05-05,5,CORP NACIONAL FORESTAL,Region Metropolitana de Santiago,Maquinaria para minería y perforación,EMPRESA DE TRANSPORTE PRIVADO DE PASAJEROS TRANSPROMPT SPA,129184972
903556-31-SE25,2025-05-05,5,UNIVERSIDAD DE VALPARAISO,Region de Valparaiso,"Servicios de defensa nacional, orden público y seguridad",SEMPER FI SECURITY LIMITADA,17623200
592-35-SE25,2025-05-05,5,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,Region Metropolitana de Santiago,"Servicios de transporte, almacenaje y correo",SERVICIOS INTEGRALES L&S SPA,4807552
748201-1272-SE25,2025-05-05,5,CAJA DE PREVISION DE LA DEFENSA NACIONAL,Region Metropolitana de Santiago,"Salud, servicios sanitarios y alimentación",LABORATORIO SANDERSON SA,262100
929-123-SE25,2025-05-05,5,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region Metropolitana de Santiago,"Equipos, suministros y accesorios deportivos y recreativos",IMPORTADORA BILINGUAL SPA,428616
548861-14-SE25,2025-05-05,5,INSTITUTO DE PREVISION SOCIAL,Region del Maule,"Servicios de defensa nacional, orden público y seguridad",MARTA ELIANA OYARZUN DELIA,10800000
630-107-SE25,2025-05-05,5,SUBSECRETARIA DEL TRABAJO,Region Metropolitana de Santiago,Servicios de limpieza industrial,SOCIEDAD GESTION & TECNOLOGIA LIMITADA,7560000
1002588-77-SE25,2025-05-05,5,SERVICIO LOCAL DE EDUCACION DE PUERTO CORDILLERA,Region de Coquimbo,Productos impresos y publicaciones,Miriam Angelica Medina Sanzana,6515640
5538-186-SE25,2025-05-05,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Los Rios,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",Comercializadora Mundo saludable ltda,5030500
4776-393-SE25,2025-05-05,5,CAJA DE PREVISION DE LA DEFENSA NACIONAL,Region Metropolitana de Santiago,"Salud, servicios sanitarios y alimentación",LABORATORIO SANDERSON SA,381100
1962-260-SE25,2025-05-05,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region de Coquimbo,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",SERVICIOS GASTRONÓMICOS FRANCISCO ANDRÉS ALFARO GARCÍA E.I.R.L.,395167
1572-123-SE25,2025-05-05,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Arica y Parinacota,"Productos derivados de minerales, plantas y animales",SOCIEDAD COMERCIAL Y SERVICIOS MISTER OFFICE Y COMPANIA LIMITADA,5798121
5586-1037-SE25,2025-05-05,5,UNIVERSIDAD DE LA FRONTERA,Region de la Araucania,Servicios de producción y fabricación industrial,SERVICIOS DE OBRAS ELÉCTRICAS Y CONSTRUCCIÓN CHAHÚ,4560956
5538-185-SE25,2025-05-05,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Los Rios,Productos de papel,JUGAR ES CRECER SPA,6691311
5538-191-SE25,2025-05-05,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Los Rios,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",JUGAR ES CRECER SPA,3187553
1392-43-SE25,2025-05-05,5,DIRECCION GENERAL DE AERONAUTICA CIVIL,Region Metropolitana de Santiago,Servicios medioambientales,CONSULTORA MANUEL CONTRERAS LÓPEZ E.I.R.L.,15000000
5538-193-SE25,2025-05-05,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Los Rios,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",Moena y Ramirez SpA,495700
2705-479-SE25,2025-05-05,5,UNIVERSIDAD DEL BIO BIO,Region del Nuble,"Servicios de transporte, almacenaje y correo",TRANSPORTES MERINO SPA,387440
1572-123-SE25,2025-05-05,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Arica y Parinacota,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",SOCIEDAD COMERCIAL Y SERVICIOS MISTER OFFICE Y COMPANIA LIMITADA,5798121
5574-29-SE25,2025-05-06,5,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,"Tecnologías de la información, telecomunicaciones y radiodifusión",TRANSACTION LINE CHILE S.A.,78386341
509876-33-SE25,2025-05-06,5,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,Region de Los Rios,Productos impresos y publicaciones,SILVERBOOKS SPA,479400
1510-119-SE25,2025-05-06,5,DELEGACIÓN PRESIDENCIAL PROVINCIAL DE MALLECO,Region de la Araucania,"Servicios financieros, pensiones y seguros",RENTA NACIONAL CIA DE SEGUROS GENERALES S A,1192713
929-147-SE25,2025-05-06,5,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region Metropolitana de Santiago,"Equipos, suministros y accesorios deportivos y recreativos",COMERCIAL TANGGO SPORT SPA,291500
1403-3683-SE25,2025-05-06,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",ALEX BERNIER ROJAS ZAPATA,687198
4469-117-SE25,2025-05-06,5,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Region de Valparaiso,"Equipos y suministros de imprenta, fotográficos y audiovisuales",SOCIEDAD COMERCIAL POLY LIMITADA,6045244
1403-3730-SE25,2025-05-06,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",JULIO JAVIER DIAZ BARRIENTOS,680453
633-233-SE25,2025-05-06,5,CORP NACIONAL FORESTAL,Region Metropolitana de Santiago,Artículos de fabricación y producción,COMERCIAL MASTER POINT LIMITADA,6694130
1403-3683-SE25,2025-05-06,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",ALEX BERNIER ROJAS ZAPATA,687198
929-146-SE25,2025-05-06,5,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region Metropolitana de Santiago,"Equipos, suministros y accesorios deportivos y recreativos",COMERCIALIZADORA Y DISTRIBUIDORA ESTE DEPORTES SPA,6836444
1084156-2698-SE25,2025-05-06,5,SERVICIO LOCAL DE EDUCACION PUBLICA ANDALIEN SUR,Region del Biobio,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",AZULADO PRODUCCIONES SPA,4190500
1403-3684-SE25,2025-05-06,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",JOSE GUILLERMO MELERO REYES E HIJOS LTDA,2228556
1200-93-SE25,2025-05-06,5,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region de la Araucania,"Muebles, accesorios, electrodomésticos y productos electrónicos",INVICTUS SPORT MANAGEMENT SPA,1090000
853-185-SE25,2025-05-06,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de los Lagos,Servicios de construcción y mantenimiento,TK ELEVADORES CHILE S.A.,1201060
5338-593-SE25,2025-05-06,5,UNIVERSIDAD DE MAGALLANES,Region de Magallanes y de la Antartica,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",JAIME GONZALO URIBE HERMOSILLA,327025
1572-125-SE25,2025-05-06,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Arica y Parinacota,"Equipos, accesorios y suministros de oficina",JUAN MANUEL AZCORBEBEITIA LIMITADA,269050
889473-745-SE25,2025-05-06,5,UNIVERSIDAD DE O'HIGGINS,Region del Libertador General Bernardo OHiggins,Equipamiento para laboratorios,IMPORTADORA Y DISTRIBUIDORA ARQUIMED LTDA,4955600
1403-3684-SE25,2025-05-06,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",JOSE GUILLERMO MELERO REYES E HIJOS LTDA,2228556
1801-40-SE25,2025-05-06,5,JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA,Region del Biobio,"Servicios profesionales, administrativos y consultorías de gestión empresarial",audiologia clinica spa,25592100
741-5282-SE25,2025-05-06,5,INSTITUTO DE DESARROLLO AGROPECUARIO,Region de la Araucania,Servicios de construcción y mantenimiento,IVAN ALEJANDRO CARRILLO MAYORGA,3000000
2859-383-SE25,2025-05-06,5,UNIVERSIDAD DE ATACAMA,Region de Atacama,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",JENNY ELIZABETH OLIVARES DONOSO,671500
1943-237-SE25,2025-05-06,5,CORP NACIONAL FORESTAL,Region de Valparaiso,"Combustibles, lubricantes y anticorrosivos",DISTRIBUIDORA DE COMBUSTIBLES B Y P LIMI,499870
1200-94-SE25,2025-05-06,5,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region de la Araucania,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",ELICET LORETO ALBORNOZ SOTO,700000
4891-14-SE25,2025-05-06,5,SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES,Region Metropolitana de Santiago,"Educación, formación, entrenamiento y capacitación",MARCELA ISABEL ROBLES ASTUDILLO,6754500
1116003-15-SE25,2025-05-06,5,DIRECCION GENERAL DE AERONAUTICA CIVIL,Region de Antofagasta,Servicios de construcción y mantenimiento,AIRCONET TECHNOLOGY SPA,6235000
609-154-SE25,2025-05-06,5,INSTITUTO DE DESARROLLO AGROPECUARIO,Region Metropolitana de Santiago,Servicios de construcción y mantenimiento,INMOBILIARIA Y CONSTRUCTORA SANTA ANA LIMITADA,26764705
1403-3683-SE25,2025-05-06,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",ALEX BERNIER ROJAS ZAPATA,687198
1173473-42-SE25,2025-05-06,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region del Maule,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",LUIS BOHLE ANTIÑIRRE,570000
1200-94-SE25,2025-05-06,5,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region de la Araucania,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",ELICET LORETO ALBORNOZ SOTO,700000
1434-54-SE25,2025-05-06,5,DIRECCION GENERAL DE AERONAUTICA CIVIL,Region Metropolitana de Santiago,"Servicios financieros, pensiones y seguros",FRANCISCO RODRIGUEZ PRODUCTORA DE SEGUROS LIMITADA,57514287
4794-63-SE25,2025-05-06,5,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,Servicios de construcción y mantenimiento,Summit Constructora Limitada,3356824
5005-30-SE25,2025-05-06,5,UNIVERSIDAD DE VALPARAISO,Region de Valparaiso,Servicios de construcción y mantenimiento,REINALDO ANTONIO FUENTES AGUIRRE,232300
854-77-SE25,2025-05-06,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region Aysen del General Carlos IbaNez del Campo,"Combustibles, lubricantes y anticorrosivos",COMPANIA DE PETROLEOS DE CHILE COPEC S A,3227899
1051765-407-SE25,2025-05-06,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region del Nuble,Servicios de construcción y mantenimiento,ERWIN OVIDIO ZARZOSA RIVAS E.I.R.L.,593000
768-243-SE25,2025-05-06,5,GOBIERNO REGIONAL DE TARAPACA,Region de Tarapaca,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",GTD TELEDUCTOS S.A,1785000
929-146-SE25,2025-05-06,5,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region Metropolitana de Santiago,"Equipos, suministros y accesorios deportivos y recreativos",COMERCIALIZADORA Y DISTRIBUIDORA ESTE DEPORTES SPA,6836444
1200-93-SE25,2025-05-06,5,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region de la Araucania,"Servicios profesionales, administrativos y consultorías de gestión empresarial",INVICTUS SPORT MANAGEMENT SPA,1090000
1572-127-SE25,2025-05-07,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Arica y Parinacota,"Maquinarias, equipos y suministros para la industria de servicios",ANDRO DAVID LAFUENTE FERNANDEZ,604820
1201-88-SE25,2025-05-07,5,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region Aysen del General Carlos IbaNez del Campo,"Equipos, suministros y accesorios deportivos y recreativos",COMPRA VENTA Y COMERCIALIZACION DE ARTICULOS DEPORTIVOS SPA,4793300
1572-126-SE25,2025-05-07,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Arica y Parinacota,Equipamiento y suministros médicos,ANDRO DAVID LAFUENTE FERNANDEZ,20912530
1403-3742-SE25,2025-05-07,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",VIVIANA VALDEBENITO ROMERO E.I.R.L.,860833
1376-324-SE25,2025-05-07,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region de Atacama,"Alimentos, bebidas y tabaco",COMERCIALIZADORA  SAN NICOLAS  SPA,1422850
848-99-SE25,2025-05-07,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region del Maule,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",IMPORTADORA Y DISTRIBUIDORA AUKINKO LTDA,2955361
1572-130-SE25,2025-05-07,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Arica y Parinacota,Equipos y suministros de limpieza,DISTRIBUIDORA NENE SPA,359030
1618-120-SE25,2025-05-07,5,DIRECCION DE PRESUPUESTOS MINISTERIO DE,Region Metropolitana de Santiago,"Tecnologías de la información, telecomunicaciones y radiodifusión",STUEDEMANN S A,961535
1572-127-SE25,2025-05-07,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Arica y Parinacota,Equipos y suministros de limpieza,ANDRO DAVID LAFUENTE FERNANDEZ,604820
1376-324-SE25,2025-05-07,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region de Atacama,"Alimentos, bebidas y tabaco",COMERCIALIZADORA  SAN NICOLAS  SPA,1422850
848-104-SE25,2025-05-07,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region del Maule,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",JUAN MANUEL AZCORBEBEITIA LIMITADA,829320
848-103-SE25,2025-05-07,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region del Maule,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",IMPORTADORA Y EXPORTADORA CORELLA LIMITADA,984900
1574-192-SE25,2025-05-07,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Coquimbo,"Ropa, maletas y productos de aseo personal",COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE,416016
1084156-2711-SE25,2025-05-07,5,SERVICIO LOCAL DE EDUCACION PUBLICA ANDALIEN SUR,Region del Biobio,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",PACIFICO CABLE SPA,598949
800-5885-SE25,2025-05-07,5,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,Medicamentos y productos farmacéuticos,GRUPO BIOS S.A.,5815302
1376-324-SE25,2025-05-07,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region de Atacama,"Alimentos, bebidas y tabaco",COMERCIALIZADORA  SAN NICOLAS  SPA,1422850
5178-1974-SE25,2025-05-07,5,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,Servicios de limpieza industrial,SERVICIOS GENERALES DE ASEOS AROMOS LIMITADA,360000
1028871-937-SE25,2025-05-07,5,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE HUASCO,Region de Atacama,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",mirta carmona orellana,4100000
1572-126-SE25,2025-05-07,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Arica y Parinacota,Equipamiento y suministros médicos,ANDRO DAVID LAFUENTE FERNANDEZ,20912530
2859-390-SE25,2025-05-07,5,UNIVERSIDAD DE ATACAMA,Region de Atacama,"Servicios financieros, pensiones y seguros",FORTUNATO Y ASOCIADOS LIMITADA,1800000
2704-658-SE25,2025-05-07,5,UNIVERSIDAD DEL BIO BIO,Region del Biobio,Servicios de construcción y mantenimiento,JOSE AUGUSTO PLANE FIERRO,15946671
5539-110-SE25,2025-05-07,5,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,"Servicios de transporte, almacenaje y correo",AIR EXPRESS CARGO SpA,3361200
1755-97-SE25,2025-05-07,5,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,Region del Maule,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",PABLO ANDRES GONZALEZ TORRES,720000
748201-1288-SE25,2025-05-07,5,CAJA DE PREVISION DE LA DEFENSA NACIONAL,Region Metropolitana de Santiago,"Salud, servicios sanitarios y alimentación",PARACARE S.P.A.,7410000
5358-139-SE25,2025-05-07,5,UNIVERSIDAD DE TARAPACA,Region de Tarapaca,"Salud, servicios sanitarios y alimentación",CLINICA TARAPACA S.A.,1722160
1572-127-SE25,2025-05-07,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Arica y Parinacota,Equipos y suministros de limpieza,ANDRO DAVID LAFUENTE FERNANDEZ,604820
800-5857-SE25,2025-05-07,5,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,Equipamiento y suministros médicos,ARENYS MED S.A.,3286644
633-239-SE25,2025-05-07,5,CORP NACIONAL FORESTAL,Region Metropolitana de Santiago,"Equipos y suministros de defensa, orden público, protección y seguridad",MANUFACTURAS AC LIMITADA,61852198
1572-126-SE25,2025-05-07,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Arica y Parinacota,"Maquinarias, equipos y suministros para la industria de servicios",ANDRO DAVID LAFUENTE FERNANDEZ,20912530
848-99-SE25,2025-05-07,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region del Maule,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",IMPORTADORA Y DISTRIBUIDORA AUKINKO LTDA,2955361
1201-87-SE25,2025-05-07,5,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region Aysen del General Carlos IbaNez del Campo,"Equipos, suministros y accesorios deportivos y recreativos",SONIA ANGELICA ROBINSON HECHTLE,1668000
800-5857-SE25,2025-05-07,5,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,Equipamiento y suministros médicos,ARENYS MED S.A.,3286644
1335445-38-SE25,2025-05-07,5,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,Region del Biobio,Muebles y mobiliario,PEDRO ANTONIO PEDREROS CONCHA,11240000
1039043-42-SE25,2025-05-08,5,INSTITUTO DE DESARROLLO AGROPECUARIO,Region del Nuble,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",SOCIEDAD MATHIEU Y MATHIEU LIMITADA,7974790
4447-56-SE25,2025-05-08,5,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,Region Metropolitana de Santiago,"Servicios profesionales, administrativos y consultorías de gestión empresarial",CONSULTORA EN GESTION CULTURAL PLAZA PUBLICA LIMITADA,10665416
1576-110-SE25,2025-05-08,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region del Biobio,Productos impresos y publicaciones,LIBERALIA EDICIONES LIMITADA,7125924
1300-252-SE25,2025-05-08,5,SERVICIO NACIONAL DEL ADULTO MAYOR,Region Metropolitana de Santiago,Equipamiento y suministros médicos,RESTAURANTE JOSÉ MAURICIO MELÉNDEZ CORTES E.I.R.L.,11491945
2208-11-SE25,2025-05-08,5,SERVICIO DE IMPUESTOS INTERNOS DIRECCION,Region de Coquimbo,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",SERVICIOS GRAFICOS Y PUBLICITARIOS CJ GRAFIX LIMITADA,3570000
1410-464-SE25,2025-05-08,5,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region de Antofagasta,"Alimentos, bebidas y tabaco",MICHAEL ALEXIS GAVILAN GONZALEZ,5222878
1574-166-SE25,2025-05-08,5,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Coquimbo,Productos impresos y publicaciones,Grafito SpA,1254980
1084156-2721-SE25,2025-05-08,5,SERVICIO LOCAL DE EDUCACION PUBLICA ANDALIEN SUR,Region del Biobio,"Equipos, accesorios y suministros de oficina",COMERCIALIZADORA LIZETTE FAUNDEZ MARTINEZ EIRL,672776
5657-131-SE25,2025-05-08,5,CORP NACIONAL FORESTAL,Region de Los Rios,"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",LUIS BOHLE ANTIÑIRRE,598000
1028871-939-SE25,2025-05-08,5,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE HUASCO,Region de Atacama,"Servicios de transporte, almacenaje y correo",LUIS ANTONIO PALLAUTA TORRES,3100000
872-226-SE25,2025-05-08,5,Comisión Chilena de Energía Nuclear,Region Metropolitana de Santiago,Productos químicos industriales,INDURA S.A.,468882
1300-252-SE25,2025-05-08,5,SERVICIO NACIONAL DEL ADULTO MAYOR,Region Metropolitana de Santiago,"Equipos, suministros y accesorios deportivos y recreativos",RESTAURANTE JOSÉ MAURICIO MELÉNDEZ CORTES E.I.R.L.,11491945
765-466-SE24,2025-05-08,5,CORP NACIONAL DE DESARROLLO INDIGENA,Region de la Araucania,"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",SOCIEDAD DE CAPACITACION Y GESTION DE PROYECTOS TREMENCHILE LIMITADA,35000000
5657-133-SE25,2025-05-08,5,CORP NACIONAL FORESTAL,Region de Los Rios,"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",COVEPA SPA,3596009
1084156-2685-SE25,2025-05-08,5,SERVICIO LOCAL DE EDUCACION PUBLICA ANDALIEN SUR,Region del Biobio,"Servicios profesionales, administrativos y consultorías de gestión empresarial",MAURICIO JAVIER PINCHEIRA SANHUEZA,4465000
